380.0 , 198.0 , 33.7342567444 , 1 , 1291201993.07
382.0 , 198.0 , 39.0512466431 , 1 , 1291201993.29
372.0 , 204.0 , 44.1814422607 , 1 , 1291201993.5
376.0 , 212.0 , 47.7598152161 , 1 , 1291201993.71
374.0 , 208.0 , 48.0936584473 , 1 , 1291201993.93
374.0 , 206.0 , 46.1735839844 , 1 , 1291201994.14
378.0 , 200.0 , 36.2353401184 , 1 , 1291201994.35
378.0 , 194.0 , 34.481880188 , 1 , 1291201994.57
378.0 , 188.0 , 28.6006984711 , 1 , 1291201994.78
380.0 , 198.0 , 38.0131568909 , 1 , 1291201994.99
376.0 , 200.0 , 40.8044128418 , 1 , 1291201995.21
376.0 , 198.0 , 35.0142822266 , 1 , 1291201995.42
380.0 , 198.0 , 34.0 , 1 , 1291201995.63
380.0 , 202.0 , 43.4165878296 , 1 , 1291201995.85
372.0 , 202.0 , 42.0475921631 , 1 , 1291201996.06
312.0 , 218.0 , 56.0357017517 , 2 , 1291201996.29
372.0 , 206.0 , 45.7930107117 , 1 , 1291201996.5
380.0 , 204.0 , 39.2173423767 , 1 , 1291201996.94
378.0 , 202.0 , 44.294467926 , 1 , 1291201997.15
372.0 , 204.0 , 43.4626274109 , 1 , 1291201997.37
380.0 , 198.0 , 33.6005935669 , 1 , 1291201997.58
376.0 , 206.0 , 42.5440940857 , 1 , 1291201997.8
374.0 , 206.0 , 42.7200202942 , 1 , 1291201998.01
380.0 , 196.0 , 36.1247825623 , 1 , 1291201998.23
376.0 , 210.0 , 46.1735839844 , 1 , 1291201998.44
372.0 , 204.0 , 43.93176651 , 1 , 1291201998.65
350.0 , 352.0 , 107.703292847 , 4 , 1291201998.89
384.0 , 192.0 , 32.5576400757 , 1 , 1291201999.1
378.0 , 202.0 , 44.294467926 , 1 , 1291201999.32
374.0 , 206.0 , 43.4626274109 , 1 , 1291201999.53
372.0 , 206.0 , 45.1774291992 , 1 , 1291201999.74
382.0 , 192.0 , 27.6586341858 , 1 , 1291201999.96
372.0 , 206.0 , 45.2216758728 , 1 , 1291202000.17
364.0 , 220.0 , 61.0327796936 , 1 , 1291202000.59
380.0 , 204.0 , 44.6878051758 , 1 , 1291202000.81
376.0 , 202.0 , 38.9486846924 , 1 , 1291202001.02
378.0 , 204.0 , 45.9673805237 , 1 , 1291202001.23
386.0 , 190.0 , 30.0166625977 , 1 , 1291202001.45
378.0 , 198.0 , 38.2753181458 , 1 , 1291202001.66
380.0 , 196.0 , 36.2215423584 , 1 , 1291202001.88
374.0 , 206.0 , 46.5295600891 , 1 , 1291202002.09
376.0 , 204.0 , 40.8044128418 , 1 , 1291202002.31
376.0 , 210.0 , 46.3249397278 , 1 , 1291202002.73
374.0 , 200.0 , 40.5215988159 , 1 , 1291202002.94
376.0 , 210.0 , 45.8911743164 , 1 , 1291202003.16
380.0 , 202.0 , 37.3363075256 , 1 , 1291202003.37
380.0 , 200.0 , 35.5105628967 , 1 , 1291202003.58
378.0 , 200.0 , 42.6380119324 , 1 , 1291202003.8
376.0 , 208.0 , 44.5533370972 , 1 , 1291202004.01
390.0 , 190.0 , 28.2311878204 , 1 , 1291202004.22
382.0 , 194.0 , 29.1204395294 , 1 , 1291202004.44
378.0 , 198.0 , 38.6005172729 , 1 , 1291202004.65
372.0 , 206.0 , 45.1774291992 , 1 , 1291202004.86
384.0 , 194.0 , 34.6554450989 , 1 , 1291202005.08
378.0 , 202.0 , 38.2883796692 , 1 , 1291202005.29
378.0 , 200.0 , 36.2215423584 , 1 , 1291202005.51
380.0 , 204.0 , 44.8218688965 , 1 , 1291202005.72
378.0 , 202.0 , 44.5533370972 , 1 , 1291202005.93
376.0 , 200.0 , 40.7921562195 , 1 , 1291202006.15
372.0 , 212.0 , 49.0407981873 , 1 , 1291202006.36
340.0 , 152.0 , 197.820632935 , 11 , 1291202006.71
382.0 , 190.0 , 30.0665931702 , 1 , 1291202006.92
374.0 , 194.0 , 31.0483493805 , 1 , 1291202007.13
376.0 , 204.0 , 40.8166618347 , 1 , 1291202007.35
376.0 , 200.0 , 37.0135116577 , 1 , 1291202007.56
378.0 , 200.0 , 36.2215423584 , 1 , 1291202007.77
384.0 , 196.0 , 35.7770881653 , 1 , 1291202007.98
388.0 , 186.0 , 26.0768089294 , 1 , 1291202008.19
372.0 , 206.0 , 46.6476135254 , 1 , 1291202008.4
372.0 , 210.0 , 47.7074432373 , 1 , 1291202008.62
372.0 , 208.0 , 46.8614997864 , 1 , 1291202008.83
380.0 , 196.0 , 31.8276615143 , 1 , 1291202009.04
380.0 , 202.0 , 37.215587616 , 1 , 1291202009.45
376.0 , 204.0 , 40.8044128418 , 1 , 1291202009.67
372.0 , 210.0 , 46.8721656799 , 1 , 1291202009.88
376.0 , 204.0 , 40.718547821 , 1 , 1291202010.1
378.0 , 200.0 , 42.7200202942 , 1 , 1291202010.31
376.0 , 206.0 , 42.5440940857 , 1 , 1291202010.52
372.0 , 208.0 , 46.1410865784 , 1 , 1291202010.73
374.0 , 202.0 , 42.5440940857 , 1 , 1291202010.95
